unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-314-8d6bd7b2ea1b,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:19f6b967ca,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5d2395804962.STACK.19f6b967ca.CODE.1.ADDR.5d23c95d1000.INSTR.mov____0x50(%rax,%r13,8),%r13.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-8d6bd7b2ea1b.pyc
cpython-314-ccf893fa30a8,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:19f99de572,5,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.55c51c77de1b.STACK.19f99de572.CODE.1.ADDR.55c500000008.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-ccf893fa30a8.pyc
cpython-314-225bd6d6a92d,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:19f9acd207,4,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.557075eb08b4.STACK.19f9acd207.CODE.1.ADDR.557000000008.INSTR.mov____0x8(%r13),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-225bd6d6a92d.pyc
cpython-314-2cebbd95e78e,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:19f9e3d266,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.570a7c77051e.STACK.19f9e3d266.CODE.1.ADDR.570a00000008.INSTR.mov____0x8(%r15),%r13.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-2cebbd95e78e.pyc
cpython-314-cf39bebfd575,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1a11f9ac25,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.7bcf6480e795.STACK.1a11f9ac25.CODE.1.ADDR.fffffffffffffff7.INSTR.mov____-0x8(%rbp),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-cf39bebfd575.pyc
cpython-314-302b0956a5f7,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1a39b1cf4f,3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.588de76c3f5c.STACK.1a39b1cf4f.CODE.128.ADDR.0.INSTR.mov____0x10(%r13),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-302b0956a5f7.pyc
cpython-314-706fbfce0a17,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1a4b11b095,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.562fb1e5f442.STACK.1a4b11b095.CODE.1.ADDR.1.INSTR.mov____(%r15),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-706fbfce0a17.pyc
cpython-314-e5f4fd12aa75,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1a5667f536,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5bf7fce79120.STACK.1a5667f536.CODE.128.ADDR.0.INSTR.mov____0x8(%r13),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-e5f4fd12aa75.pyc
cpython-314-373d8637d748,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1a71de6e2a,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.6115d69ef73c.STACK.1a71de6e2a.CODE.1.ADDR.0.INSTR.movzbl_(%rax,%rbx,1),%r13d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-373d8637d748.pyc
cpython-314-58ff52d0ee1b,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1a81335b65,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.6134586a6572.STACK.1a81335b65.CODE.1.ADDR.10008.INSTR.mov____0x8(%r15),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-58ff52d0ee1b.pyc
cpython-314-a4df2c1af78c,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1abbfc97f6,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.651d300e3540.STACK.1abbfc97f6.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-a4df2c1af78c.pyc
cpython-314-6efc300625b7,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1acee58681,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5e377c38978f.STACK.1acee58681.CODE.1.ADDR.100000013.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-6efc300625b7.pyc
cpython-314-2c9b438d5abc,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1af2abaf11,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.58ab15940085.STACK.1af2abaf11.CODE.128.ADDR.0.INSTR.mov____0x8(%r13),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-2c9b438d5abc.pyc
cpython-314-a61213c31a3f,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1b3e6b1436,3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.55c98afb37b8.STACK.1b3e6b1436.CODE.1.ADDR.55c900000008.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-a61213c31a3f.pyc
cpython-314-c4f171621deb,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1b4440b5e1,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.58d1f9a30f3d.STACK.1b4440b5e1.CODE.128.ADDR.0.INSTR.mov____%rbx,(%rax).pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-c4f171621deb.pyc
cpython-314-a954e51f564e,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1b53e06e08,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5942be5e778f.STACK.1b53e06e08.CODE.1.ADDR.c.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-a954e51f564e.pyc
cpython-314-879559ad2377,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1b756bf6dc,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5774feccf548.STACK.1b756bf6dc.CODE.128.ADDR.0.INSTR.mov____0xa8(%rax),%r15.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-879559ad2377.pyc
cpython-314-a56336a9e61a,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1b7e88bde9,16,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.55798a115a83.STACK.1b7e88bde9.CODE.1.ADDR.557900000008.INSTR.mov____0x8(%r13),%rsi.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-a56336a9e61a.pyc
cpython-314-df532cb10fc9,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1b846ddcaf,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5bc17368b040.STACK.1b846ddcaf.CODE.1.ADDR.18.INSTR.mov____0x18(%rbx),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-df532cb10fc9.pyc
cpython-314-6e4a25e03b51,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1b9a223086,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.573d7a1416df.STACK.1b9a223086.CODE.1.ADDR.a7.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-6e4a25e03b51.pyc
cpython-314-655479a89ec3,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1bb96a8871,3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5aad9cd0478f.STACK.1bb96a8871.CODE.1.ADDR.5f5f746369.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-655479a89ec3.pyc
cpython-314-74d4bd038b92,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1bc2a44611,3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.568b8f895ca0.STACK.1bc2a44611.CODE.1.ADDR.568b00000008.INSTR.mov____0x8(%rbx),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-74d4bd038b92.pyc
cpython-314-5adae8edfb1a,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1bc2a7e4fb,5,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.560c3f5a0572.STACK.1bc2a7e4fb.CODE.1.ADDR.560c00000008.INSTR.mov____0x8(%r15),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-5adae8edfb1a.pyc
cpython-314-a25f60823a1e,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1bc7cdc998,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56eeca3976df.STACK.1bc7cdc998.CODE.1.ADDR.a7.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-a25f60823a1e.pyc
cpython-314-0511409be235,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1bd11ee1f9,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5d770b70b040.STACK.1bd11ee1f9.CODE.1.ADDR.18.INSTR.mov____0x18(%rbx),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-0511409be235.pyc
cpython-314-ae94c10af9cf,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c062ff69a,5,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56377ab346bd.STACK.c062ff69a.CODE.128.ADDR.0.INSTR.mov____(%r15),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-ae94c10af9cf.pyc
cpython-314-7a499c9b568a,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c1cb166bb,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.57d82c4d9435.STACK.c1cb166bb.CODE.1.ADDR.10.INSTR.mov____0x10(%rax),%r15.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-7a499c9b568a.pyc
cpython-314-88afacdaf933,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c2262c35b,7,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5ac8cc42a77d.STACK.c2262c35b.CODE.1.ADDR.a7.INSTR.mov____0xa8(%rax),%rsi.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-88afacdaf933.pyc
cpython-314-e50d4dcb0b28,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c23796ede,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.76bc692fc900.STACK.c23796ede.CODE.128.ADDR.0.INSTR.mov____-0x8(%rsi,%rdx,1),%rcx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-e50d4dcb0b28.pyc
cpython-314-bcc32edb6e38,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c6373fe05,3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5b0fa51ec514.STACK.c6373fe05.CODE.1.ADDR.58.INSTR.mov____0x8(%rax),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-bcc32edb6e38.pyc
cpython-314-763c401ee23b,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c63b7a722,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.60a46b92c2b1.STACK.c63b7a722.CODE.1.ADDR.10.INSTR.mov____0x10(%rbx),%r13.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-763c401ee23b.pyc
cpython-314-c18ecb5602a5,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c761b814b,17,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.55a3c4dbdbaf.STACK.c761b814b.CODE.1.ADDR.55a400000008.INSTR.mov____0x8(%r13),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-c18ecb5602a5.pyc
cpython-314-bf3ca2c6657d,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c762a59c0,18,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56153eb812e9.STACK.c762a59c0.CODE.1.ADDR.561500000008.INSTR.mov____0x8(%r14),%rdi.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-bf3ca2c6657d.pyc
cpython-314-8a32c3ca8618,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c763a397f,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.607a1d9a17c3.STACK.c763a397f.CODE.1.ADDR.607a00000000.INSTR.mov____0x0(%r13),%r14d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-8a32c3ca8618.pyc
cpython-314-cb6e1c510afa,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c769f9dd6,3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5ebe30c36256.STACK.c769f9dd6.CODE.1.ADDR.5ebe00000008.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-cb6e1c510afa.pyc
cpython-314-2583e654d40c,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c76eee4db,13,data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.1.STACK.c76eee4db.CODE.1.ADDR.1.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-2583e654d40c.pyc
cpython-314-577e3c4ccb19,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:ca101bcc6,4,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.558b0cb0b040.STACK.ca101bcc6.CODE.1.ADDR.18.INSTR.mov____0x18(%rbx),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-577e3c4ccb19.pyc
cpython-314-cf9eb79b3306,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:ca56aa2a7,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5fb9506d32b8.STACK.ca56aa2a7.CODE.1.ADDR.a.INSTR.movzbl_0xa(%r15),%r12d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-cf9eb79b3306.pyc
cpython-314-8da6df976e77,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:caffa1428,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5cfe138d1cd9.STACK.caffa1428.CODE.1.ADDR.60.INSTR.mov____0x60(%rax),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-8da6df976e77.pyc
cpython-314-5a36b8a8d44c,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:cb2d75777,173,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.55ad07257d8c.STACK.cb2d75777.CODE.1.ADDR.38.INSTR.mov____0x8(%r14,%rbx,8),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-5a36b8a8d44c.pyc
cpython-314-291a41234212,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:cb58df2ae,1,data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5c54bd91d871.STACK.cb58df2ae.CODE.128.ADDR.0.INSTR.call___*%rbx.pyc,data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-291a41234212.pyc
cpython-314-e254c107830c,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:cbc1a57ef,24,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56a28271e6bd.STACK.cbc1a57ef.CODE.1.ADDR.0.INSTR.mov____(%r15),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-e254c107830c.pyc
cpython-314-d26f831ad8d6,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:cbc1b7f89,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5e0f65d4d8b4.STACK.cbc1b7f89.CODE.1.ADDR.1003c.INSTR.mov____0x8(%r13),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-d26f831ad8d6.pyc
cpython-314-8dcba47075c4,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:ce01c19be,5,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5d7072267c4b.STACK.ce01c19be.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-8dcba47075c4.pyc
cpython-314-402123add590,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:ce334132d,6,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5974e01eec4b.STACK.ce334132d.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-402123add590.pyc
cpython-314-9dea711312e6,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:ce36593f0,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5a4729b7c36f.STACK.ce36593f0.CODE.1.ADDR.11.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-9dea711312e6.pyc
cpython-314-5f874a277b47,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:cef9cdc82,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.61cd9bed019f.STACK.cef9cdc82.CODE.1.ADDR.61cd00000000.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-5f874a277b47.pyc
cpython-314-54b9383c41c2,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:cf18cb179,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56b4a769b441.STACK.cf18cb179.CODE.1.ADDR.56b400000008.INSTR.mov____0x8(%rax),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-54b9383c41c2.pyc
cpython-314-0c8332b00d51,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:cf34bca28,4,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5c09a3358d35.STACK.cf34bca28.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-0c8332b00d51.pyc
cpython-314-720f0462382f,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:cf4a78bf3,3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.57574484978a.STACK.cf4a78bf3.CODE.128.ADDR.0.INSTR.mov____0x0(%r13),%r15d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-720f0462382f.pyc
cpython-314-4d8b873dfcbd,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:cfca3df47,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5f0de9db2902.STACK.cfca3df47.CODE.128.ADDR.0.INSTR.mov____(%r15),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-4d8b873dfcbd.pyc
cpython-314-23dbb2be8740,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d2683f029,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5bbfc232b51e.STACK.d2683f029.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%r13.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-23dbb2be8740.pyc
cpython-314-9c659a964321,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d269cc9e9,3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5bf70e5941a7.STACK.d269cc9e9.CODE.1.ADDR.0.INSTR.mov____(%r14),%r12d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-9c659a964321.pyc
cpython-314-58bcd361e7e4,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d26ccf048,8,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.560911d40938.STACK.d26ccf048.CODE.128.ADDR.0.INSTR.mov____0x20(%rbx),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-58bcd361e7e4.pyc
cpython-314-eecb6adb9aec,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d26fdc73d,3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.59e7a3b97e1b.STACK.d26fdc73d.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-eecb6adb9aec.pyc
cpython-314-df0f86991cb5,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d2863d22f,1,data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.7b869681847c.STACK.d2863d22f.CODE.128.ADDR.0.INSTR.call___*(%rax).pyc,data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-df0f86991cb5.pyc
cpython-314-89e10f2c9b87,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d2c03e653,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.58627c2c1435.STACK.d2c03e653.CODE.1.ADDR.10.INSTR.mov____0x10(%rax),%r15.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-89e10f2c9b87.pyc
cpython-314-813ed77c3a65,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d2c586105,6,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.572cd361f230.STACK.d2c586105.CODE.128.ADDR.0.INSTR.mov____(%r12),%r15d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-813ed77c3a65.pyc
cpython-314-bff3439f1e0e,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d600719f2,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.581da4975fb0.STACK.d600719f2.CODE.128.ADDR.0.INSTR.mov____0x100(%rbx),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-bff3439f1e0e.pyc
cpython-314-79690c504734,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d64f2b78d,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5d2bf96e6397.STACK.d64f2b78d.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-79690c504734.pyc
cpython-314-77e5b6ba53d3,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d67405a90,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5915b8ca6c10.STACK.d67405a90.CODE.128.ADDR.0.INSTR.mov____(%r12),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-77e5b6ba53d3.pyc
cpython-314-d6b7808901a3,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d675198e3,39,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56527340f750.STACK.d675198e3.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-d6b7808901a3.pyc
cpython-314-1a04034a2c9c,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d67c036e6,17,data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.1.STACK.d67c036e6.CODE.1.ADDR.1.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1a04034a2c9c.pyc
cpython-314-f785a84eb78e,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d702e63f8,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5a61ac6f071c.STACK.d702e63f8.CODE.1.ADDR.88.INSTR.mov____0x8(%r13),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-f785a84eb78e.pyc
cpython-314-d96c489927c6,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d725c4540,3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5db7a720f26b.STACK.d725c4540.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-d96c489927c6.pyc
cpython-314-1583be010a5d,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d728f7ca3,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5c020fe99a33.STACK.d728f7ca3.CODE.128.ADDR.0.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1583be010a5d.pyc
cpython-314-14f485a609ce,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d732a42c7,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5cd331a2de61.STACK.d732a42c7.CODE.1.ADDR.5cd300000008.INSTR.mov____0x8(%r15),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-14f485a609ce.pyc
cpython-314-0b4ba925febf,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d732b17b3,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56a0bc24dd9a.STACK.d732b17b3.CODE.1.ADDR.71.INSTR.mov____0x70(%r14),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-0b4ba925febf.pyc
cpython-314-8cd89f80ff40,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d7a4b265b,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.598656d9d1cd.STACK.d7a4b265b.CODE.128.ADDR.0.INSTR.mov____0xa8(%r14),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-8cd89f80ff40.pyc
cpython-314-09da4ed02f1e,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d7c498582,2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5671e95b8351.STACK.d7c498582.CODE.1.ADDR.8.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-09da4ed02f1e.pyc
cpython-314-5806ac523007,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d906e575f,4,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.564db09851bc.STACK.d906e575f.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-5806ac523007.pyc
