unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-39-66083150055e,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode",3,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.59ddae510ca6.STACK.18f6d0b126.CODE.1.ADDR.31.INSTR.addq___$0x1,(%rax).pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-66083150055e.pyc
cpython-39-68835a05e586,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Xor|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",2,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.6132f66e4688.STACK.cd484bc67.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-68835a05e586.pyc
cpython-39-7359c6e0ae19,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyDict_LoadGlobal|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.613d717be804.STACK.1977757664.CODE.1.ADDR.9.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7359c6e0ae19.pyc
cpython-39-79337e83b0da,cpython-39,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:185256770a,1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.61bbe17524af.STACK.185256770a.CODE.1.ADDR.ae.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-79337e83b0da.pyc
cpython-39-7a1c13a5abb9,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_PyObject_IS_GC|visit_decref|func_traverse|subtract_refs|deduce_unreachable|collect|collect_with_callback|PyGC_Collect|_PyGC_CollectIfEnabled|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5b83509a04af.STACK.1907d33713.CODE.128.ADDR.0.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7a1c13a5abb9.pyc
cpython-39-7ccc68a16ddf,cpython-39,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1afe385a75,5,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5857c2127643.STACK.1afe385a75.CODE.128.ADDR.0.INSTR.mov____0x10(%rbx),%r13.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7ccc68a16ddf.pyc
cpython-39-812ddfe33f24,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",2,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5844f68f388f.STACK.189e3a4183.CODE.1.ADDR.0.INSTR.mov____(%r15),%rbx.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-812ddfe33f24.pyc
cpython-39-8422dc56e687,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySet_Add|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",4,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5ebecdad8a93.STACK.18d9277638.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-8422dc56e687.pyc
cpython-39-84da89f2a29a,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",5,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5a76528d09f0.STACK.1ba699ae75.CODE.1.ADDR.9.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-84da89f2a29a.pyc
cpython-39-856c401abf78,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|_PyObject_VectorcallTstate|vectorcall_unbound|slot_tp_richcompare|do_richcompare|PyObject_RichCompare|PyObject_RichCompareBool|set_add_entry|set_add_key|PySet_Add|_PyEval_EvalFrameDefault|_PyEval_EvalFrame",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.592b87a1db48.STACK.1b03dc7184.CODE.128.ADDR.0.INSTR.mov____(%rbx),%r12.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-856c401abf78.pyc
cpython-39-88287aed8f89,cpython-39,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|malloc|_PyMem_RawMalloc|PyObject_Malloc|PyUnicode_New|_PyUnicodeWriter_PrepareInternal|_PyUnicodeWriter_WriteASCIIString|PyUnicode_FromFormatV|_PyErr_FormatV|PyErr_Format|_PyObject_GenericGetAttrWithDict|PyObject_GenericGetAttr|PyObject_GetAttr",2,"data/rq3/cpython-3.9/fuzz/crashes/SIGABRT.PC.73dd013809fc.STACK.c71d34849.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-88287aed8f89.pyc
cpython-39-905b88578fe4,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",46,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.58ae6c6ee49a.STACK.19999e46db.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-905b88578fe4.pyc
cpython-39-943d5f2d82e9,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_GetItemWithError|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame",3,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5a45aa014458.STACK.1bd2fab8a5.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-943d5f2d82e9.pyc
cpython-39-973760320161,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyFunction_NewWithQualName|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",21,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.6077721d1788.STACK.1be233d671.CODE.128.ADDR.0.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-973760320161.pyc
cpython-39-99cfb2543f80,cpython-39,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|??|free|_PyMem_RawFree|PyObject_Free|PyObject_GC_Del|code_dealloc|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|free_keys_object|dictkeys_decref|dict_dealloc",1,data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.31.STACK.192d0ae357.CODE.1.ADDR.31.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-99cfb2543f80.pyc
cpython-39-9d522917c083,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|list_dealloc|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|tupledealloc|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5df52b2dd8a5.STACK.ec26d253e.CODE.128.ADDR.0.INSTR.mov____(%r12),%r14.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-9d522917c083.pyc
cpython-39-9e5c1d516490,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|tupledealloc|_Py_Dealloc|_Py_DECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",2,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.59fa3bc69393.STACK.c96fee52e.CODE.128.ADDR.0.INSTR.mov____(%r12),%rbx.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-9e5c1d516490.pyc
cpython-39-9eed0eefc0f5,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",3,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5660ccc7888f.STACK.d88c49001.CODE.1.ADDR.0.INSTR.mov____(%r15),%rbx.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-9eed0eefc0f5.pyc
cpython-39-a027ad26496c,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GetMethod|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.62be6328d1e3.STACK.18070948b6.CODE.128.ADDR.0.INSTR.mov____0x90(%rax),%r15.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a027ad26496c.pyc
cpython-39-a19362c1eab5,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_DECREF|_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",3,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5592f08d2393.STACK.d4b7ace36.CODE.128.ADDR.0.INSTR.mov____(%r12),%rbx.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a19362c1eab5.pyc
cpython-39-a2a855b1ac45,cpython-39,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error_exit|fatal_error|_Py_FatalErrorFunc|PyFrame_BlockSetup|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGABRT.PC.704cf97ef9fc.STACK.e1de1c354.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a2a855b1ac45.pyc
cpython-39-a3dcbdeb1781,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyDict_LoadGlobal|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",44,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.55f41f1c5804.STACK.191f8058b5.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a3dcbdeb1781.pyc
cpython-39-a82c9fa0e39b,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceOr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.55881a0ddff4.STACK.e6cffed08.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a82c9fa0e39b.pyc
cpython-39-a9739778815e,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|malloc|_PyMem_RawMalloc|PyObject_Malloc|PyType_GenericAlloc|object_new|type_call|_PyObject_MakeTpCall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.7990756c3a1e.STACK.ecdbbd394.CODE.1.ADDR.61.INSTR.cmp____%rax,0x10(%rcx).pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a9739778815e.pyc
cpython-39-aa9ebacb52b4,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",3,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.61d0bbbca6c7.STACK.195fbeffed.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r14.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-aa9ebacb52b4.pyc
cpython-39-b39cb6552ed4,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",4,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5684149fd9f0.STACK.19dd254ef0.CODE.1.ADDR.58.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b39cb6552ed4.pyc
cpython-39-b5241a7d2fde,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GetMethod|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex|gen_iternext|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5f44ff7ff20b.STACK.f58eedffb.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b5241a7d2fde.pyc
cpython-39-b58d73c1c87c,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_Dealloc|_Py_DECREF|_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5fe9ef2f313d.STACK.1b6585b8c4.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rdi.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b58d73c1c87c.pyc
cpython-39-b94810d8bb05,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GetMethod|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",11,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5b89042a11db.STACK.185a72889b.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b94810d8bb05.pyc
cpython-39-bb407f5c178e,cpython-39,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:f1c22e7b1,1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.61a0c1994b20.STACK.f1c22e7b1.CODE.128.ADDR.0.INSTR.mov____(%r15),%r14.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bb407f5c178e.pyc
cpython-39-bcea9b89668c,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyUnicode_Contains|PySequence_Contains|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.599e330bf1c4.STACK.c544bc0df.CODE.128.ADDR.0.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bcea9b89668c.pyc
cpython-39-bd85795677c1,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:func_clear|func_dealloc|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.56e40d921b48.STACK.19a8528bdd.CODE.1.ADDR.560100000000.INSTR.mov____(%rbx),%r12.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bd85795677c1.pyc
cpython-39-bd93905f8b9f,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Or|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.57a33b4fe2e8.STACK.1b671e8b42.CODE.128.ADDR.0.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bd93905f8b9f.pyc
cpython-39-bdc4f23e6268,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_And|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5cce4a278a28.STACK.e6ce13f4c.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bdc4f23e6268.pyc
cpython-39-c0bb879c0360,cpython-39,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1ba67a7e99,1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.63abdb7ea458.STACK.1ba67a7e99.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c0bb879c0360.pyc
cpython-39-c205bb9643ea,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceAnd|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5fd554efb954.STACK.d99fcc6db.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c205bb9643ea.pyc
cpython-39-c36b0f8e082c,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",6,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.582d60624c39.STACK.d1bb5ba5d.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%r13.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c36b0f8e082c.pyc
cpython-39-c5125ee40522,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyFunction_NewWithQualName|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",2,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.55ae719772da.STACK.d399ecd62.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c5125ee40522.pyc
